edge,protein
"['ICD9 401', 'ICD9 272']",781
"['ICD9 401', 'ICD9 272']",796
"['ICD9 401', 'ICD9 272']",836
"['ICD9 401', 'ICD9 272']",841
"['ICD9 401', 'ICD9 272']",847
"['ICD9 401', 'ICD9 272']",857
"['ICD9 401', 'ICD9 272']",875
"['ICD9 401', 'ICD9 272']",894
"['ICD9 401', 'ICD9 272']",948
"['ICD9 401', 'ICD9 272']",949
"['ICD9 401', 'ICD9 272']",1036
"['ICD9 401', 'ICD9 272']",1063
"['ICD9 401', 'ICD9 272']",1071
"['ICD9 401', 'ICD9 272']",1173
"['ICD9 401', 'ICD9 272']",1187
"['ICD9 401', 'ICD9 272']",1215
"['ICD9 401', 'ICD9 272']",1277
"['ICD9 401', 'ICD9 272']",1281
"['ICD9 401', 'ICD9 272']",1291
"['ICD9 401', 'ICD9 272']",1312
"['ICD9 401', 'ICD9 272']",1356
"['ICD9 401', 'ICD9 272']",1374
"['ICD9 401', 'ICD9 272']",1395
"['ICD9 401', 'ICD9 272']",1401
"['ICD9 401', 'ICD9 272']",1459
"['ICD9 401', 'ICD9 272']",1460
"['ICD9 401', 'ICD9 272']",1490
"['ICD9 401', 'ICD9 272']",1535
"['ICD9 401', 'ICD9 272']",1536
"['ICD9 401', 'ICD9 272']",1543
"['ICD9 401', 'ICD9 272']",1544
"['ICD9 401', 'ICD9 272']",1577
"['ICD9 401', 'ICD9 272']",1636
"['ICD9 401', 'ICD9 272']",1662
"['ICD9 401', 'ICD9 272']",1727
"['ICD9 401', 'ICD9 272']",1786
"['ICD9 401', 'ICD9 272']",1813
"['ICD9 401', 'ICD9 272']",1847
"['ICD9 401', 'ICD9 272']",1861
"['ICD9 401', 'ICD9 272']",1889
"['ICD9 401', 'ICD9 272']",1906
"['ICD9 401', 'ICD9 272']",1908
"['ICD9 401', 'ICD9 272']",1909
"['ICD9 401', 'ICD9 272']",1910
"['ICD9 401', 'ICD9 272']",1956
"['ICD9 401', 'ICD9 272']",2006
"['ICD9 401', 'ICD9 272']",2011
"['ICD9 401', 'ICD9 272']",2040
"['ICD9 401', 'ICD9 272']",2052
"['ICD9 401', 'ICD9 272']",2056
"['ICD9 401', 'ICD9 272']",2108
"['ICD9 401', 'ICD9 272']",2113
"['ICD9 401', 'ICD9 272']",2150
"['ICD9 401', 'ICD9 272']",2160
"['ICD9 401', 'ICD9 272']",2161
"['ICD9 401', 'ICD9 272']",2181
"['ICD9 401', 'ICD9 272']",2200
"['ICD9 401', 'ICD9 272']",2201
"['ICD9 401', 'ICD9 272']",2321
"['ICD9 401', 'ICD9 272']",2335
"['ICD9 401', 'ICD9 272']",2353
"['ICD9 401', 'ICD9 272']",2475
"['ICD9 401', 'ICD9 272']",2641
"['ICD9 401', 'ICD9 272']",2642
"['ICD9 401', 'ICD9 272']",2643
"['ICD9 401', 'ICD9 272']",2645
"['ICD9 401', 'ICD9 272']",2646
"['ICD9 401', 'ICD9 272']",2671
"['ICD9 401', 'ICD9 272']",2677
"['ICD9 401', 'ICD9 272']",2697
"['ICD9 401', 'ICD9 272']",2701
"['ICD9 401', 'ICD9 272']",2702
"['ICD9 401', 'ICD9 272']",2717
"['ICD9 401', 'ICD9 272']",2729
"['ICD9 401', 'ICD9 272']",2740
"['ICD9 401', 'ICD9 272']",2778
"['ICD9 401', 'ICD9 272']",2782
"['ICD9 401', 'ICD9 272']",2784
"['ICD9 401', 'ICD9 272']",2787
"['ICD9 401', 'ICD9 272']",2796
"['ICD9 401', 'ICD9 272']",2801
"['ICD9 401', 'ICD9 272']",2802
"['ICD9 401', 'ICD9 272']",2804
"['ICD9 401', 'ICD9 272']",2811
"['ICD9 401', 'ICD9 272']",2813
"['ICD9 401', 'ICD9 272']",2820
"['ICD9 401', 'ICD9 272']",2876
"['ICD9 401', 'ICD9 272']",2888
"['ICD9 401', 'ICD9 272']",2908
"['ICD9 401', 'ICD9 272']",2920
"['ICD9 401', 'ICD9 272']",2932
"['ICD9 401', 'ICD9 272']",2944
"['ICD9 401', 'ICD9 272']",2950
"['ICD9 401', 'ICD9 272']",2952
"['ICD9 401', 'ICD9 272']",2953
"['ICD9 401', 'ICD9 272']",2963
"['ICD9 401', 'ICD9 272']",2982
"['ICD9 401', 'ICD9 272']",3039
"['ICD9 401', 'ICD9 272']",3066
"['ICD9 401', 'ICD9 272']",3075
"['ICD9 401', 'ICD9 272']",3087
"['ICD9 401', 'ICD9 272']",3091
"['ICD9 401', 'ICD9 272']",3098
"['ICD9 401', 'ICD9 272']",3127
"['ICD9 401', 'ICD9 272']",3159
"['ICD9 401', 'ICD9 272']",3162
"['ICD9 401', 'ICD9 272']",3172
"['ICD9 401', 'ICD9 272']",3240
"['ICD9 401', 'ICD9 272']",3263
"['ICD9 401', 'ICD9 272']",3281
"['ICD9 401', 'ICD9 272']",3290
"['ICD9 401', 'ICD9 272']",3291
"['ICD9 401', 'ICD9 272']",3357
"['ICD9 401', 'ICD9 272']",3375
"['ICD9 401', 'ICD9 272']",3383
"['ICD9 401', 'ICD9 272']",3397
"['ICD9 401', 'ICD9 272']",3416
"['ICD9 401', 'ICD9 272']",3426
"['ICD9 401', 'ICD9 272']",3479
"['ICD9 401', 'ICD9 272']",3551
"['ICD9 401', 'ICD9 272']",3553
"['ICD9 401', 'ICD9 272']",3569
"['ICD9 401', 'ICD9 272']",3579
"['ICD9 401', 'ICD9 272']",3597
"['ICD9 401', 'ICD9 272']",3615
"['ICD9 401', 'ICD9 272']",3624
"['ICD9 401', 'ICD9 272']",3630
"['ICD9 401', 'ICD9 272']",3636
"['ICD9 401', 'ICD9 272']",3643
"['ICD9 401', 'ICD9 272']",3651
"['ICD9 401', 'ICD9 272']",3667
"['ICD9 401', 'ICD9 272']",3672
"['ICD9 401', 'ICD9 272']",3688
"['ICD9 401', 'ICD9 272']",3725
"['ICD9 401', 'ICD9 272']",3758
"['ICD9 401', 'ICD9 272']",3767
"['ICD9 401', 'ICD9 272']",3779
"['ICD9 401', 'ICD9 272']",3784
"['ICD9 401', 'ICD9 272']",3816
"['ICD9 401', 'ICD9 272']",3827
"['ICD9 401', 'ICD9 272']",3952
"['ICD9 401', 'ICD9 272']",3953
"['ICD9 401', 'ICD9 272']",3972
"['ICD9 401', 'ICD9 272']",3990
"['ICD9 401', 'ICD9 272']",4015
"['ICD9 401', 'ICD9 272']",4023
"['ICD9 401', 'ICD9 272']",4057
"['ICD9 401', 'ICD9 272']",4090
"['ICD9 401', 'ICD9 272']",4139
"['ICD9 401', 'ICD9 272']",4140
"['ICD9 401', 'ICD9 272']",4143
"['ICD9 401', 'ICD9 272']",4158
"['ICD9 401', 'ICD9 272']",4179
"['ICD9 401', 'ICD9 272']",4190
"['ICD9 401', 'ICD9 272']",4218
"['ICD9 401', 'ICD9 272']",4240
"['ICD9 401', 'ICD9 272']",4306
"['ICD9 401', 'ICD9 272']",4313
"['ICD9 401', 'ICD9 272']",4318
"['ICD9 401', 'ICD9 272']",4343
"['ICD9 401', 'ICD9 272']",4363
"['ICD9 401', 'ICD9 272']",4544
"['ICD9 401', 'ICD9 272']",4615
"['ICD9 401', 'ICD9 272']",4715
"['ICD9 401', 'ICD9 272']",4758
"['ICD9 401', 'ICD9 272']",4760
"['ICD9 401', 'ICD9 272']",4773
"['ICD9 401', 'ICD9 272']",4790
"['ICD9 401', 'ICD9 272']",4825
"['ICD9 401', 'ICD9 272']",4843
"['ICD9 401', 'ICD9 272']",4846
"['ICD9 401', 'ICD9 272']",4853
"['ICD9 401', 'ICD9 272']",4878
"['ICD9 401', 'ICD9 272']",4879
"['ICD9 401', 'ICD9 272']",4881
"['ICD9 401', 'ICD9 272']",4884
"['ICD9 401', 'ICD9 272']",4927
"['ICD9 401', 'ICD9 272']",4928
"['ICD9 401', 'ICD9 272']",4968
"['ICD9 401', 'ICD9 272']",4973
"['ICD9 401', 'ICD9 272']",5020
"['ICD9 401', 'ICD9 272']",5046
"['ICD9 401', 'ICD9 272']",5054
"['ICD9 401', 'ICD9 272']",5066
"['ICD9 401', 'ICD9 272']",5078
"['ICD9 401', 'ICD9 272']",5080
"['ICD9 401', 'ICD9 272']",5116
"['ICD9 401', 'ICD9 272']",5126
"['ICD9 401', 'ICD9 272']",5167
"['ICD9 401', 'ICD9 272']",5184
"['ICD9 401', 'ICD9 272']",5318
"['ICD9 401', 'ICD9 272']",5327
"['ICD9 401', 'ICD9 272']",5340
"['ICD9 401', 'ICD9 272']",5352
"['ICD9 401', 'ICD9 272']",5422
"['ICD9 401', 'ICD9 272']",5443
"['ICD9 401', 'ICD9 272']",5447
"['ICD9 401', 'ICD9 272']",5465
"['ICD9 401', 'ICD9 272']",5468
"['ICD9 401', 'ICD9 272']",5473
"['ICD9 401', 'ICD9 272']",5506
"['ICD9 401', 'ICD9 272']",5538
"['ICD9 401', 'ICD9 272']",5557
"['ICD9 401', 'ICD9 272']",5558
"['ICD9 401', 'ICD9 272']",5566
"['ICD9 401', 'ICD9 272']",5573
"['ICD9 401', 'ICD9 272']",5576
"['ICD9 401', 'ICD9 272']",5577
"['ICD9 401', 'ICD9 272']",5579
"['ICD9 401', 'ICD9 272']",5580
"['ICD9 401', 'ICD9 272']",5624
"['ICD9 401', 'ICD9 272']",5629
"['ICD9 401', 'ICD9 272']",5714
"['ICD9 401', 'ICD9 272']",5728
"['ICD9 401', 'ICD9 272']",5740
"['ICD9 401', 'ICD9 272']",5741
"['ICD9 401', 'ICD9 272']",5743
"['ICD9 401', 'ICD9 272']",5770
"['ICD9 401', 'ICD9 272']",5817
"['ICD9 401', 'ICD9 272']",5861
"['ICD9 401', 'ICD9 272']",5862
"['ICD9 401', 'ICD9 272']",5878
"['ICD9 401', 'ICD9 272']",5891
"['ICD9 401', 'ICD9 272']",5898
"['ICD9 401', 'ICD9 272']",5910
"['ICD9 401', 'ICD9 272']",5962
"['ICD9 401', 'ICD9 272']",5970
"['ICD9 401', 'ICD9 272']",5972
"['ICD9 401', 'ICD9 272']",5976
"['ICD9 401', 'ICD9 272']",5997
"['ICD9 401', 'ICD9 272']",6046
"['ICD9 401', 'ICD9 272']",6049
"['ICD9 401', 'ICD9 272']",6198
"['ICD9 401', 'ICD9 272']",6277
"['ICD9 401', 'ICD9 272']",6337
"['ICD9 401', 'ICD9 272']",6338
"['ICD9 401', 'ICD9 272']",6340
"['ICD9 401', 'ICD9 272']",6344
"['ICD9 401', 'ICD9 272']",6347
"['ICD9 401', 'ICD9 272']",6388
"['ICD9 401', 'ICD9 272']",6403
"['ICD9 401', 'ICD9 272']",6424
"['ICD9 401', 'ICD9 272']",6462
"['ICD9 401', 'ICD9 272']",6480
"['ICD9 401', 'ICD9 272']",6506
"['ICD9 401', 'ICD9 272']",6513
"['ICD9 401', 'ICD9 272']",6514
"['ICD9 401', 'ICD9 272']",6517
"['ICD9 401', 'ICD9 272']",6530
"['ICD9 401', 'ICD9 272']",6558
"['ICD9 401', 'ICD9 272']",6559
"['ICD9 401', 'ICD9 272']",6581
"['ICD9 401', 'ICD9 272']",6616
"['ICD9 401', 'ICD9 272']",6647
"['ICD9 401', 'ICD9 272']",6648
"['ICD9 401', 'ICD9 272']",6649
"['ICD9 401', 'ICD9 272']",6728
"['ICD9 401', 'ICD9 272']",6729
"['ICD9 401', 'ICD9 272']",6731
"['ICD9 401', 'ICD9 272']",6786
"['ICD9 401', 'ICD9 272']",6794
"['ICD9 401', 'ICD9 272']",6833
"['ICD9 401', 'ICD9 272']",6869
"['ICD9 401', 'ICD9 272']",6902
"['ICD9 401', 'ICD9 272']",6921
"['ICD9 401', 'ICD9 272']",6923
"['ICD9 401', 'ICD9 272']",6927
"['ICD9 401', 'ICD9 272']",6928
"['ICD9 401', 'ICD9 272']",6934
"['ICD9 401', 'ICD9 272']",6938
"['ICD9 401', 'ICD9 272']",7040
"['ICD9 401', 'ICD9 272']",7052
"['ICD9 401', 'ICD9 272']",7054
"['ICD9 401', 'ICD9 272']",7076
"['ICD9 401', 'ICD9 272']",7088
"['ICD9 401', 'ICD9 272']",7090
"['ICD9 401', 'ICD9 272']",7099
"['ICD9 401', 'ICD9 272']",7124
"['ICD9 401', 'ICD9 272']",7132
"['ICD9 401', 'ICD9 272']",7133
"['ICD9 401', 'ICD9 272']",7157
"['ICD9 401', 'ICD9 272']",7168
"['ICD9 401', 'ICD9 272']",7200
"['ICD9 401', 'ICD9 272']",7222
"['ICD9 401', 'ICD9 272']",7224
"['ICD9 401', 'ICD9 272']",7325
"['ICD9 401', 'ICD9 272']",7349
"['ICD9 401', 'ICD9 272']",7351
"['ICD9 401', 'ICD9 272']",7369
"['ICD9 401', 'ICD9 272']",7412
"['ICD9 401', 'ICD9 272']",7421
"['ICD9 401', 'ICD9 272']",7450
"['ICD9 401', 'ICD9 272']",7458
"['ICD9 401', 'ICD9 272']",7466
"['ICD9 401', 'ICD9 272']",7468
"['ICD9 401', 'ICD9 272']",7812
"['ICD9 401', 'ICD9 272']",7841
"['ICD9 401', 'ICD9 272']",7879
"['ICD9 401', 'ICD9 272']",7905
"['ICD9 401', 'ICD9 272']",7993
"['ICD9 401', 'ICD9 272']",8021
"['ICD9 401', 'ICD9 272']",8453
"['ICD9 401', 'ICD9 272']",8480
"['ICD9 401', 'ICD9 272']",8490
"['ICD9 401', 'ICD9 272']",8527
"['ICD9 401', 'ICD9 272']",8540
"['ICD9 401', 'ICD9 272']",8546
"['ICD9 401', 'ICD9 272']",8614
"['ICD9 401', 'ICD9 272']",8639
"['ICD9 401', 'ICD9 272']",8660
"['ICD9 401', 'ICD9 272']",8733
"['ICD9 401', 'ICD9 272']",8737
"['ICD9 401', 'ICD9 272']",8754
"['ICD9 401', 'ICD9 272']",8761
"['ICD9 401', 'ICD9 272']",8836
"['ICD9 401', 'ICD9 272']",8870
"['ICD9 401', 'ICD9 272']",8975
"['ICD9 401', 'ICD9 272']",9136
"['ICD9 401', 'ICD9 272']",9188
"['ICD9 401', 'ICD9 272']",9351
"['ICD9 401', 'ICD9 272']",9365
"['ICD9 401', 'ICD9 272']",9368
"['ICD9 401', 'ICD9 272']",9370
"['ICD9 401', 'ICD9 272']",9445
"['ICD9 401', 'ICD9 272']",9470
"['ICD9 401', 'ICD9 272']",9479
"['ICD9 401', 'ICD9 272']",9510
"['ICD9 401', 'ICD9 272']",9512
"['ICD9 401', 'ICD9 272']",9518
"['ICD9 401', 'ICD9 272']",9529
"['ICD9 401', 'ICD9 272']",9559
"['ICD9 401', 'ICD9 272']",9648
"['ICD9 401', 'ICD9 272']",9653
"['ICD9 401', 'ICD9 272']",9659
"['ICD9 401', 'ICD9 272']",9662
"['ICD9 401', 'ICD9 272']",9755
"['ICD9 401', 'ICD9 272']",9818
"['ICD9 401', 'ICD9 272']",9857
"['ICD9 401', 'ICD9 272']",9861
"['ICD9 401', 'ICD9 272']",9868
"['ICD9 401', 'ICD9 272']",9898
"['ICD9 401', 'ICD9 272']",9908
"['ICD9 401', 'ICD9 272']",9943
"['ICD9 401', 'ICD9 272']",9978
"['ICD9 401', 'ICD9 272']",10018
"['ICD9 401', 'ICD9 272']",10052
"['ICD9 401', 'ICD9 272']",10142
"['ICD9 401', 'ICD9 272']",10146
"['ICD9 401', 'ICD9 272']",10157
"['ICD9 401', 'ICD9 272']",10193
"['ICD9 401', 'ICD9 272']",10199
"['ICD9 401', 'ICD9 272']",10204
"['ICD9 401', 'ICD9 272']",10238
"['ICD9 401', 'ICD9 272']",10239
"['ICD9 401', 'ICD9 272']",10270
"['ICD9 401', 'ICD9 272']",10280
"['ICD9 401', 'ICD9 272']",10283
"['ICD9 401', 'ICD9 272']",10295
"['ICD9 401', 'ICD9 272']",10296
"['ICD9 401', 'ICD9 272']",10363
"['ICD9 401', 'ICD9 272']",10426
"['ICD9 401', 'ICD9 272']",10451
"['ICD9 401', 'ICD9 272']",10463
"['ICD9 401', 'ICD9 272']",10516
"['ICD9 401', 'ICD9 272']",10525
"['ICD9 401', 'ICD9 272']",10531
"['ICD9 401', 'ICD9 272']",10569
"['ICD9 401', 'ICD9 272']",10577
"['ICD9 401', 'ICD9 272']",10632
"['ICD9 401', 'ICD9 272']",10644
"['ICD9 401', 'ICD9 272']",10699
"['ICD9 401', 'ICD9 272']",10844
"['ICD9 401', 'ICD9 272']",10890
"['ICD9 401', 'ICD9 272']",10891
"['ICD9 401', 'ICD9 272']",10897
"['ICD9 401', 'ICD9 272']",10928
"['ICD9 401', 'ICD9 272']",10956
"['ICD9 401', 'ICD9 272']",10960
"['ICD9 401', 'ICD9 272']",11001
"['ICD9 401', 'ICD9 272']",11064
"['ICD9 401', 'ICD9 272']",11101
"['ICD9 401', 'ICD9 272']",11113
"['ICD9 401', 'ICD9 272']",11116
"['ICD9 401', 'ICD9 272']",11132
"['ICD9 401', 'ICD9 272']",11190
"['ICD9 401', 'ICD9 272']",11255
"['ICD9 401', 'ICD9 272']",11340
"['ICD9 401', 'ICD9 272']",22808
"['ICD9 401', 'ICD9 272']",22866
"['ICD9 401', 'ICD9 272']",22931
"['ICD9 401', 'ICD9 272']",22937
"['ICD9 401', 'ICD9 272']",22981
"['ICD9 401', 'ICD9 272']",23065
"['ICD9 401', 'ICD9 272']",23071
"['ICD9 401', 'ICD9 272']",23077
"['ICD9 401', 'ICD9 272']",23085
"['ICD9 401', 'ICD9 272']",23107
"['ICD9 401', 'ICD9 272']",23111
"['ICD9 401', 'ICD9 272']",23155
"['ICD9 401', 'ICD9 272']",23177
"['ICD9 401', 'ICD9 272']",23185
"['ICD9 401', 'ICD9 272']",23195
"['ICD9 401', 'ICD9 272']",23203
"['ICD9 401', 'ICD9 272']",23225
"['ICD9 401', 'ICD9 272']",23307
"['ICD9 401', 'ICD9 272']",23325
"['ICD9 401', 'ICD9 272']",23327
"['ICD9 401', 'ICD9 272']",23333
"['ICD9 401', 'ICD9 272']",23338
"['ICD9 401', 'ICD9 272']",23339
"['ICD9 401', 'ICD9 272']",23367
"['ICD9 401', 'ICD9 272']",23404
"['ICD9 401', 'ICD9 272']",23408
"['ICD9 401', 'ICD9 272']",23411
"['ICD9 401', 'ICD9 272']",23476
"['ICD9 401', 'ICD9 272']",23509
"['ICD9 401', 'ICD9 272']",23526
"['ICD9 401', 'ICD9 272']",23564
"['ICD9 401', 'ICD9 272']",23636
"['ICD9 401', 'ICD9 272']",23646
"['ICD9 401', 'ICD9 272']",23649
"['ICD9 401', 'ICD9 272']",23765
"['ICD9 401', 'ICD9 272']",23787
"['ICD9 401', 'ICD9 272']",24149
"['ICD9 401', 'ICD9 272']",25777
"['ICD9 401', 'ICD9 272']",25831
"['ICD9 401', 'ICD9 272']",25873
"['ICD9 401', 'ICD9 272']",25921
"['ICD9 401', 'ICD9 272']",25940
"['ICD9 401', 'ICD9 272']",25980
"['ICD9 401', 'ICD9 272']",25983
"['ICD9 401', 'ICD9 272']",26053
"['ICD9 401', 'ICD9 272']",26058
"['ICD9 401', 'ICD9 272']",26092
"['ICD9 401', 'ICD9 272']",26122
"['ICD9 401', 'ICD9 272']",26291
"['ICD9 401', 'ICD9 272']",26355
"['ICD9 401', 'ICD9 272']",26515
"['ICD9 401', 'ICD9 272']",26519
"['ICD9 401', 'ICD9 272']",26520
"['ICD9 401', 'ICD9 272']",26521
"['ICD9 401', 'ICD9 272']",26574
"['ICD9 401', 'ICD9 272']",26986
"['ICD9 401', 'ICD9 272']",26993
"['ICD9 401', 'ICD9 272']",27020
"['ICD9 401', 'ICD9 272']",27069
"['ICD9 401', 'ICD9 272']",27243
"['ICD9 401', 'ICD9 272']",27248
"['ICD9 401', 'ICD9 272']",27346
"['ICD9 401', 'ICD9 272']",27347
"['ICD9 401', 'ICD9 272']",27430
"['ICD9 401', 'ICD9 272']",28969
"['ICD9 401', 'ICD9 272']",28976
"['ICD9 401', 'ICD9 272']",29066
"['ICD9 401', 'ICD9 272']",29110
"['ICD9 401', 'ICD9 272']",29880
"['ICD9 401', 'ICD9 272']",30968
"['ICD9 401', 'ICD9 272']",50507
"['ICD9 401', 'ICD9 272']",50632
"['ICD9 401', 'ICD9 272']",50999
"['ICD9 401', 'ICD9 272']",51010
"['ICD9 401', 'ICD9 272']",51083
"['ICD9 401', 'ICD9 272']",51091
"['ICD9 401', 'ICD9 272']",51097
"['ICD9 401', 'ICD9 272']",51103
"['ICD9 401', 'ICD9 272']",51116
"['ICD9 401', 'ICD9 272']",51125
"['ICD9 401', 'ICD9 272']",51199
"['ICD9 401', 'ICD9 272']",51248
"['ICD9 401', 'ICD9 272']",51295
"['ICD9 401', 'ICD9 272']",51361
"['ICD9 401', 'ICD9 272']",51439
"['ICD9 401', 'ICD9 272']",51530
"['ICD9 401', 'ICD9 272']",51552
"['ICD9 401', 'ICD9 272']",51574
"['ICD9 401', 'ICD9 272']",51611
"['ICD9 401', 'ICD9 272']",51661
"['ICD9 401', 'ICD9 272']",51752
"['ICD9 401', 'ICD9 272']",53371
"['ICD9 401', 'ICD9 272']",53938
"['ICD9 401', 'ICD9 272']",54477
"['ICD9 401', 'ICD9 272']",54480
"['ICD9 401', 'ICD9 272']",54602
"['ICD9 401', 'ICD9 272']",54850
"['ICD9 401', 'ICD9 272']",54901
"['ICD9 401', 'ICD9 272']",55027
"['ICD9 401', 'ICD9 272']",55116
"['ICD9 401', 'ICD9 272']",55131
"['ICD9 401', 'ICD9 272']",55206
"['ICD9 401', 'ICD9 272']",55285
"['ICD9 401', 'ICD9 272']",55600
"['ICD9 401', 'ICD9 272']",55621
"['ICD9 401', 'ICD9 272']",55676
"['ICD9 401', 'ICD9 272']",55700
"['ICD9 401', 'ICD9 272']",55711
"['ICD9 401', 'ICD9 272']",55735
"['ICD9 401', 'ICD9 272']",55755
"['ICD9 401', 'ICD9 272']",55757
"['ICD9 401', 'ICD9 272']",55768
"['ICD9 401', 'ICD9 272']",55823
"['ICD9 401', 'ICD9 272']",55829
"['ICD9 401', 'ICD9 272']",55833
"['ICD9 401', 'ICD9 272']",56257
"['ICD9 401', 'ICD9 272']",56605
"['ICD9 401', 'ICD9 272']",56729
"['ICD9 401', 'ICD9 272']",56850
"['ICD9 401', 'ICD9 272']",56915
"['ICD9 401', 'ICD9 272']",56999
"['ICD9 401', 'ICD9 272']",57106
"['ICD9 401', 'ICD9 272']",57142
"['ICD9 401', 'ICD9 272']",57153
"['ICD9 401', 'ICD9 272']",57222
"['ICD9 401', 'ICD9 272']",57534
"['ICD9 401', 'ICD9 272']",58155
"['ICD9 401', 'ICD9 272']",59272
"['ICD9 401', 'ICD9 272']",59338
"['ICD9 401', 'ICD9 272']",60493
"['ICD9 401', 'ICD9 272']",60681
"['ICD9 401', 'ICD9 272']",60685
"['ICD9 401', 'ICD9 272']",63892
"['ICD9 401', 'ICD9 272']",64093
"['ICD9 401', 'ICD9 272']",64374
"['ICD9 401', 'ICD9 272']",64432
"['ICD9 401', 'ICD9 272']",64689
"['ICD9 401', 'ICD9 272']",64757
"['ICD9 401', 'ICD9 272']",64784
"['ICD9 401', 'ICD9 272']",64969
"['ICD9 401', 'ICD9 272']",65125
"['ICD9 401', 'ICD9 272']",65266
"['ICD9 401', 'ICD9 272']",79053
"['ICD9 401', 'ICD9 272']",79068
"['ICD9 401', 'ICD9 272']",79070
"['ICD9 401', 'ICD9 272']",79077
"['ICD9 401', 'ICD9 272']",79078
"['ICD9 401', 'ICD9 272']",79080
"['ICD9 401', 'ICD9 272']",79178
"['ICD9 401', 'ICD9 272']",79443
"['ICD9 401', 'ICD9 272']",79571
"['ICD9 401', 'ICD9 272']",79572
"['ICD9 401', 'ICD9 272']",79586
"['ICD9 401', 'ICD9 272']",79666
"['ICD9 401', 'ICD9 272']",79671
"['ICD9 401', 'ICD9 272']",79699
"['ICD9 401', 'ICD9 272']",79709
"['ICD9 401', 'ICD9 272']",79731
"['ICD9 401', 'ICD9 272']",79745
"['ICD9 401', 'ICD9 272']",79753
"['ICD9 401', 'ICD9 272']",79877
"['ICD9 401', 'ICD9 272']",79934
"['ICD9 401', 'ICD9 272']",79954
"['ICD9 401', 'ICD9 272']",79956
"['ICD9 401', 'ICD9 272']",80020
"['ICD9 401', 'ICD9 272']",80142
"['ICD9 401', 'ICD9 272']",80212
"['ICD9 401', 'ICD9 272']",80213
"['ICD9 401', 'ICD9 272']",80222
"['ICD9 401', 'ICD9 272']",80267
"['ICD9 401', 'ICD9 272']",80273
"['ICD9 401', 'ICD9 272']",80777
"['ICD9 401', 'ICD9 272']",80790
"['ICD9 401', 'ICD9 272']",83729
"['ICD9 401', 'ICD9 272']",83795
"['ICD9 401', 'ICD9 272']",83986
"['ICD9 401', 'ICD9 272']",84196
"['ICD9 401', 'ICD9 272']",84720
"['ICD9 401', 'ICD9 272']",84726
"['ICD9 401', 'ICD9 272']",84858
"['ICD9 401', 'ICD9 272']",84876
"['ICD9 401', 'ICD9 272']",89874
"['ICD9 401', 'ICD9 272']",90161
"['ICD9 401', 'ICD9 272']",90580
"['ICD9 401', 'ICD9 272']",91754
"['ICD9 401', 'ICD9 272']",91942
"['ICD9 401', 'ICD9 272']",92105
"['ICD9 401', 'ICD9 272']",92840
"['ICD9 401', 'ICD9 272']",94005
"['ICD9 401', 'ICD9 272']",113174
"['ICD9 401', 'ICD9 272']",113835
"['ICD9 401', 'ICD9 272']",116150
"['ICD9 401', 'ICD9 272']",124245
"['ICD9 401', 'ICD9 272']",126789
"['ICD9 401', 'ICD9 272']",129787
"['ICD9 401', 'ICD9 272']",131118
"['ICD9 401', 'ICD9 272']",132332
"['ICD9 401', 'ICD9 272']",143888
"['ICD9 401', 'ICD9 272']",145282
"['ICD9 401', 'ICD9 272']",145741
"['ICD9 401', 'ICD9 272']",148867
"['ICD9 401', 'ICD9 272']",151188
"['ICD9 401', 'ICD9 272']",152789
"['ICD9 401', 'ICD9 272']",159195
